timestamp,temp_ampent,temp_object,pressure,humidity,gas_res,nh3_raw,co_raw,co2,Tvoc,no2_raw
,26.830,29.290,1006.000,36.604,12442.000,0.000,0.000,11368,20765,0.000
,26.950,28.850,1006.000,36.555,11988.000,0.000,0.000,11107,20195,0.000
,27.030,29.170,1006.000,37.324,9993.000,0.000,0.000,11946,21981,0.000
,27.150,28.830,1006.000,37.966,11260.000,0.000,0.000,10858,19673,0.000
,27.190,28.990,1006.000,37.344,10013.000,0.000,0.000,12907,24051,0.000
,27.250,29.290,1006.000,38.183,9077.000,0.000,0.000,12581,23313,0.000
,27.410,29.150,1006.000,38.192,8795.000,0.000,0.000,11946,21981,0.000
,27.430,28.970,1006.000,37.690,8899.000,0.000,0.000,9556,16882,0.000
,27.410,28.450,1006.000,36.819,13497.000,0.000,0.000,9954,17720,0.000
,27.270,28.590,1006.000,32.675,12318.000,0.000,0.000,8845,15333,0.000
,27.190,28.470,1006.000,33.141,15683.000,0.000,0.000,9374,16463,0.000
,27.050,28.630,1006.000,30.627,13523.000,0.000,0.000,11684,21383,0.000
,26.950,28.770,1006.000,32.212,16573.000,0.000,0.000,11946,21981,0.000
,26.850,28.770,1006.000,31.595,16652.000,0.000,0.000,10166,18135,0.000
,26.810,28.510,1006.000,31.578,20725.000,0.000,0.000,13644,25602,0.000
,26.750,28.570,1006.000,30.736,16418.000,0.000,0.000,12907,24051,0.000
,26.730,29.050,1006.000,32.980,14161.000,0.000,0.000,10392,18612,0.000
,26.730,28.450,1006.000,32.172,20383.000,0.000,0.000,12581,23313,0.000
,26.670,28.530,1006.000,30.394,20705.000,0.000,0.000,9556,16882,0.000
,26.630,28.450,1006.000,30.289,19157.000,0.000,0.000,13280,24809,0.000
,26.570,28.330,1006.000,30.091,24676.000,0.000,0.000,10392,18612,0.000
,26.510,28.330,1006.000,28.857,25178.000,0.000,0.000,9023,15682,0.000
,26.490,28.450,1006.000,30.830,25193.000,0.000,0.000,14497,27388,0.000
,26.450,28.330,1006.000,29.327,28936.000,0.000,0.000,11107,20195,0.000
,26.450,28.650,1006.000,29.571,27284.000,0.000,0.000,12581,23313,0.000
,26.470,29.050,1006.000,31.860,16367.000,0.000,0.000,19909,29206,0.000
,26.530,28.950,1006.000,35.988,17211.000,0.000,0.000,10166,18135,0.000
,26.590,28.570,1006.000,35.775,22621.000,0.000,0.000,28101,29206,0.000
,26.530,28.530,1006.000,30.679,27214.000,0.000,0.000,32768,29206,0.000
,26.470,28.890,1006.000,28.634,29504.000,0.000,0.000,23872,29206,0.000
,26.450,29.290,1006.000,30.753,24763.000,0.000,0.000,6929,11245,0.000
,26.350,28.570,1006.000,29.355,31681.000,0.000,0.000,5481,8179,0.000
,26.270,28.790,1006.000,28.013,36238.000,0.000,0.000,19890,29206,0.000
,26.230,28.750,1006.000,27.475,39579.000,0.000,0.000,25140,29206,0.000
,26.390,30.910,1006.000,40.468,17325.000,0.000,0.000,26537,29206,0.000
,26.790,31.550,1006.000,62.687,5241.000,0.000,0.000,26537,29206,0.000
,27.090,30.370,1006.000,61.223,5064.000,0.000,0.000,14908,28284,0.000
,27.230,29.430,1006.000,49.169,9662.000,0.000,0.000,15384,29206,0.000
,27.090,28.910,1006.000,36.076,14614.000,0.000,0.000,6535,10419,0.000
,27.310,30.150,1006.000,41.927,8248.000,0.000,0.000,19095,29206,0.000
,27.470,30.230,1006.000,46.551,5887.000,0.000,0.000,12233,22581,0.000
,27.470,29.190,1006.000,40.505,11596.000,0.000,0.000,13631,25574,0.000
,27.350,28.950,1006.000,32.715,16030.000,0.000,0.000,14483,27358,0.000
,27.210,29.250,1006.000,30.822,18450.000,0.000,0.000,32768,29206,0.000
,27.250,29.970,1006.000,33.862,13200.000,0.000,0.000,22716,29206,0.000
,27.250,29.770,1006.000,36.047,16534.000,0.000,0.000,14049,26460,0.000
,27.210,29.350,1006.000,33.016,19351.000,0.000,0.000,15384,29206,0.000
,27.090,29.190,1006.000,30.280,20363.000,0.000,0.000,14483,27358,0.000
,26.990,29.250,1006.000,28.763,23676.000,0.000,0.000,13267,24809,0.000
,26.910,29.310,1006.000,32.657,23247.000,0.000,0.000,17063,29206,0.000
,26.890,29.290,1006.000,30.791,25223.000,0.000,0.000,25140,29206,0.000
,27.150,30.390,1006.000,44.485,8340.000,0.000,0.000,29819,29206,0.000
,27.350,29.690,1006.000,47.486,11622.000,0.000,0.000,28101,29206,0.000
,27.410,29.830,1006.000,41.311,7720.000,0.000,0.000,19890,29206,0.000
,27.350,29.110,1006.000,35.366,14161.000,0.000,0.000,15907,29206,0.000
,27.190,29.190,1006.000,30.314,18242.000,0.000,0.000,16512,29206,0.000
,27.090,29.430,1006.000,30.558,19788.000,0.000,0.000,32768,29206,0.000
,27.250,31.250,1006.000,39.240,7531.000,0.000,0.000,15384,29206,0.000
,27.350,30.110,1006.000,43.131,9487.000,0.000,0.000,9945,17700,0.000
,27.350,29.370,1006.000,36.892,13798.000,0.000,0.000,10847,19673,0.000
,27.190,29.230,1006.000,31.271,17169.000,0.000,0.000,15384,29206,0.000
,27.050,29.150,1006.000,28.914,22098.000,0.000,0.000,11673,21359,0.000
,26.890,29.290,1006.000,27.965,24432.000,0.000,0.000,19095,29206,0.000
,26.870,29.770,1006.000,28.474,16091.000,0.000,0.000,25140,29206,0.000
,26.950,30.050,1006.000,36.142,14789.000,0.000,0.000,13631,25574,0.000
,26.890,29.050,1006.000,32.536,20745.000,0.000,0.000,20765,29206,0.000
,26.830,29.250,1006.000,30.771,24221.000,0.000,0.000,19890,29206,0.000
,26.790,30.390,1006.000,30.502,20285.000,0.000,0.000,15907,29206,0.000
,26.730,29.250,1006.000,30.884,24866.000,0.000,0.000,13267,24809,0.000
,26.630,29.110,1006.000,29.000,28466.000,0.000,0.000,12569,23313,0.000
,26.510,29.110,1006.000,27.907,31610.000,0.000,0.000,25140,29206,0.000
,26.450,29.290,1006.000,28.341,31873.000,0.000,0.000,32768,29206,0.000
,26.530,29.370,1006.000,31.777,30268.000,0.000,0.000,15907,29206,0.000
,26.470,29.190,1006.000,30.394,32438.000,0.000,0.000,18362,29206,0.000
,26.450,29.190,1006.000,28.481,35148.000,0.000,0.000,14908,28284,0.000
,26.410,29.230,1006.000,27.844,36745.000,0.000,0.000,11357,20764,0.000
,26.310,29.190,1006.000,27.459,38528.000,0.000,0.000,9180,16081,0.000
,26.270,29.230,1006.000,27.215,39842.000,0.000,0.000,13631,25574,0.000
,26.290,29.190,1006.000,28.539,38670.000,0.000,0.000,11357,20764,0.000
,26.290,29.290,1006.000,29.398,38318.000,0.000,0.000,9180,16081,0.000
,26.250,29.170,1006.000,28.519,39729.000,0.000,0.000,14483,27358,0.000
,26.230,29.170,1006.000,27.820,41574.000,0.000,0.000,12569,23313,0.000
,26.250,29.370,1006.000,27.639,41864.000,0.000,0.000,14908,28284,0.000
,26.230,29.250,1006.000,28.144,40031.000,0.000,0.000,17675,29206,0.000
,26.310,29.750,1006.000,30.245,34656.000,0.000,0.000,18362,29206,0.000
,26.310,29.450,1006.000,30.104,33848.000,0.000,0.000,23872,29206,0.000
,26.310,29.510,1006.000,29.484,35474.000,0.000,0.000,28101,29206,0.000
,26.390,30.510,1006.000,29.474,23946.000,0.000,0.000,16512,29206,0.000
,26.510,30.390,1006.000,37.143,22428.000,0.000,0.000,11357,20764,0.000
,26.650,29.390,1006.000,37.197,26051.000,0.000,0.000,18362,29206,0.000
,26.610,29.510,1006.000,31.545,30399.000,0.000,0.000,20765,29206,0.000
,26.630,29.910,1006.000,31.543,19622.000,0.000,0.000,28101,29206,0.000
,26.650,30.230,1006.000,38.992,16178.000,0.000,0.000,25140,29206,0.000
,26.670,30.710,1006.000,47.665,8643.000,0.000,0.000,32768,29206,0.000
,26.810,30.930,1006.000,60.531,6999.000,0.000,0.000,28101,29206,0.000
,27.150,30.990,1006.000,63.704,5332.000,0.000,0.000,28101,29206,0.000
,27.370,30.790,1006.000,60.802,5970.000,0.000,0.000,32768,29206,0.000
,27.410,31.010,1006.000,59.447,5826.000,0.000,0.000,25140,29206,0.000
,27.590,32.910,1006.000,60.280,3938.000,0.000,0.000,19095,29206,0.000
,27.950,32.690,1006.000,62.178,4552.000,0.000,0.000,18362,29206,0.000
,27.890,29.830,1006.000,43.103,8320.000,0.000,0.000,26537,29206,0.000
,27.830,30.450,1006.000,35.039,10546.000,0.000,0.000,23872,29206,0.000
,27.790,30.590,1006.000,36.019,11622.000,0.000,0.000,23872,29206,0.000
,27.750,30.450,1006.000,39.744,11419.000,0.000,0.000,21697,29206,0.000
,28.010,31.070,1006.000,54.997,8922.000,0.000,0.000,32768,29206,0.000
,28.250,33.170,1006.000,59.904,6308.000,0.000,0.000,32768,29206,0.000
,28.810,33.290,1006.000,61.970,4790.000,0.000,0.000,32768,29206,0.000
,29.150,33.510,1006.000,63.710,4451.000,0.000,0.000,21697,29206,0.000
,29.410,32.110,1006.000,63.447,3500.000,0.000,0.000,22716,29206,0.000
,29.590,32.130,1006.000,59.158,3762.000,0.000,0.000,28101,29206,0.000
,29.930,32.850,1006.000,65.276,3519.000,0.000,0.000,12233,22581,0.000
,29.830,30.050,1006.000,47.650,6113.000,0.000,0.000,10382,18591,0.000
,29.450,29.850,1006.000,35.716,9164.000,0.000,0.000,13631,25574,0.000
,29.130,30.250,1006.000,30.105,10774.000,0.000,0.000,22716,29206,0.000
,28.970,30.710,1006.000,40.501,8892.000,0.000,0.000,14483,27358,0.000
,28.910,30.990,1006.000,43.736,8046.000,0.000,0.000,12569,23313,0.000
,28.750,29.910,1006.000,37.023,11660.000,0.000,0.000,13267,24809,0.000
,28.550,29.990,1006.000,32.050,14190.000,0.000,0.000,12233,22581,0.000
,28.330,29.790,1006.000,30.646,16291.000,0.000,0.000,15907,29206,0.000
,28.330,30.330,1006.000,39.081,12652.000,0.000,0.000,11097,20172,0.000
,28.170,30.050,1006.000,38.416,15261.000,0.000,0.000,13267,24809,0.000
,28.210,31.970,1006.000,43.605,8914.000,0.000,0.000,11097,20172,0.000
,28.290,30.170,1006.000,45.204,12022.000,0.000,0.000,16512,29206,0.000
,28.310,31.110,1006.000,42.331,11272.000,0.000,0.000,12569,23313,0.000
,28.450,31.550,1006.000,47.652,8751.000,0.000,0.000,15384,29206,0.000
,28.670,32.050,1006.000,58.366,6468.000,0.000,0.000,15384,29206,0.000
,28.750,31.210,1006.000,56.895,7777.000,0.000,0.000,18362,29206,0.000
,28.590,30.570,1006.000,45.613,11000.000,0.000,0.000,15384,29206,0.000
,28.450,31.470,1006.000,42.046,9014.000,0.000,0.000,12895,24025,0.000
,28.530,31.010,1006.000,56.964,8421.000,0.000,0.000,14049,26460,0.000
,28.510,32.390,1006.000,54.736,5832.000,0.000,0.000,13267,24809,0.000
,28.590,30.870,1006.000,53.769,7942.000,0.000,0.000,10610,19110,0.000
,28.750,31.210,1006.000,50.292,8643.000,0.000,0.000,13631,25574,0.000
,28.670,30.930,1006.000,42.370,10247.000,0.000,0.000,11935,21957,0.000
,28.810,32.710,1006.000,53.797,5247.000,0.000,0.000,11097,20172,0.000
,28.770,30.370,1006.000,45.643,9069.000,0.000,0.000,12569,23313,0.000
,28.670,30.970,1006.000,44.055,11046.000,0.000,0.000,7952,13452,0.000
,28.430,29.750,1006.000,35.901,14394.000,0.000,0.000,7452,12360,0.000
,28.150,30.030,1006.000,31.019,16975.000,0.000,0.000,10847,19673,0.000
,28.170,30.810,1006.000,40.047,14841.000,0.000,0.000,8836,15332,0.000
,28.230,29.970,1006.000,44.144,16128.000,0.000,0.000,9014,15700,0.000
,28.130,31.330,1006.000,37.568,12908.000,0.000,0.000,10382,18591,0.000
,28.430,32.850,1006.000,51.995,9574.000,0.000,0.000,17675,29206,0.000
,28.850,31.910,1006.000,58.386,10099.000,0.000,0.000,11097,20172,0.000
,28.970,32.830,1006.000,50.964,6071.000,0.000,0.000,10382,18591,0.000
,29.190,31.710,1006.000,50.586,8121.000,0.000,0.000,7339,12130,0.000
,28.910,29.650,1006.000,37.222,12450.000,0.000,0.000,7580,12607,0.000
,28.550,29.550,1006.000,30.863,16153.000,0.000,0.000,6372,10055,0.000
,28.250,29.750,1006.000,28.644,18950.000,0.000,0.000,9547,16863,0.000
,28.030,30.470,1006.000,29.694,16341.000,0.000,0.000,13631,25574,0.000
,28.070,31.570,1006.000,41.359,11819.000,0.000,0.000,8530,14678,0.000
,28.130,30.150,1006.000,40.551,16116.000,0.000,0.000,8376,14345,0.000
,27.950,29.830,1006.000,32.810,19677.000,0.000,0.000,10157,18114,0.000
,27.810,29.830,1006.000,30.302,22333.000,0.000,0.000,6372,10055,0.000
,27.650,29.910,1006.000,29.767,24138.000,0.000,0.000,5967,9196,0.000
,27.590,31.070,1006.000,32.643,21823.000,0.000,0.000,6283,9874,0.000
,27.470,29.690,1006.000,31.948,25148.000,0.000,0.000,11097,20172,0.000
,27.290,30.330,1006.000,31.047,24866.000,0.000,0.000,6535,10419,0.000
,27.230,29.710,1006.000,32.629,26411.000,0.000,0.000,6372,10055,0.000
,27.070,29.790,1006.000,29.854,28699.000,0.000,0.000,7691,12918,0.000
,26.990,30.370,1006.000,30.408,21845.000,0.000,0.000,7826,13174,0.000
,26.990,30.510,1006.000,40.506,19863.000,0.000,0.000,6535,10419,0.000
,27.090,30.390,1006.000,39.673,19105.000,0.000,0.000,9347,16424,0.000
,27.230,31.570,1006.000,39.800,19105.000,0.000,0.000,8240,14045,0.000
,27.470,31.610,1006.000,44.249,18054.000,0.000,0.000,8667,14944,0.000
,27.450,29.990,1006.000,39.178,21078.000,0.000,0.000,6366,10029,0.000
,27.350,29.890,1006.000,32.050,24676.000,0.000,0.000,7566,12607,0.000
,27.210,29.890,1006.000,29.204,27355.000,0.000,0.000,6114,9483,0.000
,27.070,29.710,1006.000,28.241,29860.000,0.000,0.000,8522,14643,0.000
,27.050,29.990,1006.000,30.424,29629.000,0.000,0.000,7105,11631,0.000
,26.990,29.770,1006.000,29.914,30913.000,0.000,0.000,7438,12345,0.000
,26.910,29.970,1006.000,29.933,31634.000,0.000,0.000,5015,7161,0.000
,26.830,29.970,1006.000,29.193,32844.000,0.000,0.000,7105,11631,0.000
,26.750,29.910,1006.000,29.333,31515.000,0.000,0.000,5961,9172,0.000
,26.730,29.970,1006.000,29.639,33102.000,0.000,0.000,7105,11631,0.000
,26.690,29.650,1006.000,29.208,35119.000,0.000,0.000,7015,11417,0.000
,26.670,29.750,1006.000,29.810,35207.000,0.000,0.000,6446,10205,0.000
,26.650,29.910,1006.000,30.494,35207.000,0.000,0.000,5068,7275,0.000
,26.650,30.090,1006.000,29.916,31970.000,0.000,0.000,6366,10029,0.000
,26.650,30.190,1006.000,31.619,29380.000,0.000,0.000,9538,16824,0.000
,26.750,30.730,1006.000,34.024,26181.000,0.000,0.000,6366,10029,0.000
,26.790,30.150,1006.000,33.735,29754.000,0.000,0.000,5479,8157,0.000
,26.710,29.930,1006.000,30.459,33259.000,0.000,0.000,7566,12607,0.000
,26.890,31.950,1006.000,38.162,22452.000,0.000,0.000,6802,10991,0.000
,27.030,30.250,1006.000,41.947,25375.000,0.000,0.000,5961,9172,0.000
,26.930,29.910,1006.000,33.459,29156.000,0.000,0.000,7566,12607,0.000
,26.930,30.190,1006.000,31.608,30009.000,0.000,0.000,7683,12886,0.000
,26.930,30.250,1006.000,31.357,30312.000,0.000,0.000,11346,20717,0.000
,26.990,30.870,1006.000,32.793,25103.000,0.000,0.000,7015,11417,0.000
,26.990,30.510,1006.000,34.093,23623.000,0.000,0.000,7227,11882,0.000
,26.950,30.450,1006.000,32.014,26815.000,0.000,0.000,7937,13435,0.000
,26.990,29.990,1006.000,31.839,28332.000,0.000,0.000,6626,10595,0.000
,27.030,30.670,1006.000,34.730,25133.000,0.000,0.000,7566,12607,0.000
,27.150,31.130,1006.000,40.825,16018.000,0.000,0.000,11924,21908,0.000
,27.370,32.830,1006.000,55.383,9618.000,0.000,0.000,12232,22531,0.000
,27.930,33.250,1006.000,65.136,8693.000,0.000,0.000,11924,21908,0.000
,28.550,31.330,1006.000,62.982,11140.000,0.000,0.000,5422,8033,0.000
,28.470,29.970,1006.000,44.029,15075.000,0.000,0.000,10362,18581,0.000
,28.310,30.810,1006.000,35.641,16839.000,0.000,0.000,11076,20149,0.000
,28.450,31.050,1006.000,46.818,16203.000,0.000,0.000,6277,9848,0.000
,28.350,30.230,1006.000,38.027,19018.000,0.000,0.000,10603,19066,0.000
,28.330,33.290,1006.000,38.535,11444.000,0.000,0.000,7339,12100,0.000
,28.490,31.550,1006.000,43.278,9716.000,0.000,0.000,6528,10392,0.000
,28.610,31.490,1006.000,43.373,10188.000,0.000,0.000,5887,9007,0.000
,28.510,30.030,1006.000,39.754,14553.000,0.000,0.000,6626,10595,0.000
,28.490,30.630,1006.000,39.253,16521.000,0.000,0.000,7811,13175,0.000
,28.570,30.630,1006.000,45.027,16190.000,0.000,0.000,7566,12607,0.000
,28.590,30.650,1006.000,42.539,17469.000,0.000,0.000,6717,10789,0.000
,28.290,29.690,1006.000,33.754,21488.000,0.000,0.000,5479,8157,0.000
,28.050,29.890,1006.000,29.627,24475.000,0.000,0.000,6446,10205,0.000
,27.850,29.990,1006.000,29.003,26312.000,0.000,0.000,5825,8886,0.000
,27.650,29.850,1006.000,28.740,28524.000,0.000,0.000,7105,11631,0.000
,27.510,30.650,1006.000,30.647,20443.000,0.000,0.000,8522,14643,0.000
,27.710,31.810,1006.000,43.665,16772.000,0.000,0.000,6528,10392,0.000
,27.950,30.730,1006.000,47.041,17660.000,0.000,0.000,6366,10029,0.000
,27.870,30.150,1006.000,38.060,17513.000,0.000,0.000,5748,8743,0.000
,27.750,30.050,1006.000,33.122,21959.000,0.000,0.000,5961,9172,0.000
,27.670,29.890,1006.000,33.499,24124.000,0.000,0.000,6031,9333,0.000
,27.490,29.690,1006.000,30.005,27056.000,0.000,0.000,4769,6630,0.000
,27.250,29.590,1006.000,28.309,30421.000,0.000,0.000,5422,8033,0.000
,27.090,29.510,1006.000,27.774,32117.000,0.000,0.000,4811,6730,0.000
,26.910,29.750,1006.000,27.552,34289.000,0.000,0.000,4769,6630,0.000
,26.830,29.630,1006.000,27.725,36681.000,0.000,0.000,6277,9848,0.000
,26.690,29.770,1006.000,28.606,36971.000,0.000,0.000,5124,7390,0.000
,26.650,30.450,1006.000,29.216,28956.000,0.000,0.000,5422,8033,0.000
,26.610,29.650,1006.000,29.852,34261.000,0.000,0.000,5015,7161,0.000
,26.590,29.850,1006.000,29.007,36490.000,0.000,0.000,4811,6730,0.000
,26.590,30.150,1006.000,29.736,32869.000,0.000,0.000,6031,9333,0.000
,26.570,29.990,1006.000,29.788,35296.000,0.000,0.000,5748,8743,0.000
,26.530,29.990,1006.000,29.312,36585.000,0.000,0.000,4545,6144,0.000
,26.490,29.790,1006.000,29.123,38040.000,0.000,0.000,6802,10991,0.000
,26.730,31.070,1006.000,40.365,23376.000,0.000,0.000,7566,12607,0.000
,27.170,32.250,1006.000,52.062,14238.000,0.000,0.000,3871,4734,0.000
,27.470,31.470,1006.000,51.013,16652.000,0.000,0.000,3637,4204,0.000
,27.490,29.430,1006.000,41.798,21488.000,0.000,0.000,4620,6325,0.000
,27.270,29.930,1006.000,33.404,23507.000,0.000,0.000,3357,3610,0.000
,27.250,30.330,1006.000,33.235,24532.000,0.000,0.000,3718,4390,0.000
,27.350,30.090,1006.000,36.910,23324.000,0.000,0.000,4814,6720,0.000
,27.190,29.290,1006.000,33.841,27679.000,0.000,0.000,5014,7151,0.000
,27.050,29.490,1006.000,31.090,29036.000,0.000,0.000,3837,4654,0.000
,26.950,30.230,1006.000,31.566,26798.000,0.000,0.000,3939,4879,0.000
,26.910,30.090,1006.000,33.934,28447.000,0.000,0.000,4152,5299,0.000
,26.930,29.710,1006.000,34.139,28447.000,0.000,0.000,4000,4998,0.000
,26.890,29.450,1006.000,35.784,30225.000,0.000,0.000,4035,5089,0.000
,26.830,29.430,1006.000,32.730,32364.000,0.000,0.000,3837,4654,0.000
,26.830,29.710,1006.000,34.147,29629.000,0.000,0.000,3457,3820,0.000
,26.870,30.430,1006.000,40.124,25058.000,0.000,0.000,3664,4271,0.000
,27.090,30.430,1006.000,42.065,23810.000,0.000,0.000,3693,4335,0.000
,27.270,30.230,1006.000,40.089,24193.000,0.000,0.000,4619,6315,0.000
,27.210,28.970,1006.000,35.722,28067.000,0.000,0.000,4035,5089,0.000
,27.130,30.530,1006.000,34.352,25043.000,0.000,0.000,3873,4726,0.000
,27.210,30.190,1006.000,37.283,24851.000,0.000,0.000,3523,3967,0.000
,27.170,29.150,1006.000,35.781,28758.000,0.000,0.000,3523,3967,0.000
,27.070,30.650,1006.000,34.875,25732.000,0.000,0.000,4035,5089,0.000
,27.210,29.570,1006.000,37.215,26798.000,0.000,0.000,4035,5089,0.000
,27.130,30.370,1006.000,35.499,27196.000,0.000,0.000,3811,4575,0.000
,27.090,29.710,1006.000,35.341,28123.000,0.000,0.000,3873,4726,0.000
,27.150,30.230,1006.000,36.911,25907.000,0.000,0.000,4152,5299,0.000
,27.150,29.430,1006.000,36.725,25732.000,0.000,0.000,5667,8566,0.000
,27.070,29.370,1006.000,34.832,28621.000,0.000,0.000,5667,8566,0.000
,26.910,29.050,1006.000,32.676,31281.000,0.000,0.000,4455,5967,0.000
,26.830,29.150,1006.000,31.653,32614.000,0.000,0.000,3693,4335,0.000
,26.690,29.110,1006.000,30.776,34800.000,0.000,0.000,4152,5299,0.000
,26.630,29.370,1006.000,31.401,33365.000,0.000,0.000,3633,4204,0.000
,26.670,29.890,1006.000,35.303,29217.000,0.000,0.000,4862,6819,0.000
,26.750,29.490,1006.000,37.146,29796.000,0.000,0.000,5014,7151,0.000
,26.670,28.950,1006.000,33.213,33050.000,0.000,0.000,6711,10775,0.000
,26.590,28.970,1006.000,31.151,35148.000,0.000,0.000,5235,7620,0.000
,26.530,28.850,1006.000,30.926,37134.000,0.000,0.000,4541,6143,0.000
,26.450,28.970,1006.000,30.292,38777.000,0.000,0.000,4619,6315,0.000
,26.450,28.830,1006.000,30.135,40300.000,0.000,0.000,5014,7151,0.000
,26.350,28.830,1006.000,29.470,41615.000,0.000,0.000,3523,3967,0.000
,26.290,29.290,1006.000,29.652,33578.000,0.000,0.000,4000,4998,0.000
,26.310,29.510,1006.000,33.777,31994.000,0.000,0.000,4035,5089,0.000
,26.450,29.770,1006.000,37.343,27004.000,0.000,0.000,4256,5538,0.000
,26.510,29.630,1006.000,37.366,26427.000,0.000,0.000,3873,4726,0.000
,26.570,29.190,1006.000,36.362,26511.000,0.000,0.000,4412,5858,0.000
,26.650,29.450,1006.000,36.406,25607.000,0.000,0.000,5180,7497,0.000
,26.630,29.910,1006.000,34.279,25939.000,0.000,0.000,5602,8431,0.000
,26.690,28.910,1006.000,34.605,29237.000,0.000,0.000,4673,6421,0.000
,26.630,29.230,1006.000,31.995,30868.000,0.000,0.000,5955,9171,0.000
,26.570,28.890,1006.000,31.174,33604.000,0.000,0.000,5743,8731,0.000
,26.490,28.990,1006.000,30.912,34178.000,0.000,0.000,5295,7762,0.000
,26.450,28.890,1006.000,30.640,35746.000,0.000,0.000,5955,9171,0.000
,26.410,28.770,1006.000,30.689,36971.000,0.000,0.000,4814,6720,0.000
,26.350,29.450,1006.000,31.371,33444.000,0.000,0.000,5180,7497,0.000
,26.430,29.190,1006.000,33.208,31004.000,0.000,0.000,7110,11616,0.000
,26.450,28.830,1006.000,33.191,33604.000,0.000,0.000,5123,7379,0.000
,26.370,28.770,1006.000,30.951,34973.000,0.000,0.000,5539,8281,0.000
,26.350,29.170,1006.000,31.244,29649.000,0.000,0.000,5824,8874,0.000
,26.390,28.830,1006.000,33.954,29670.000,0.000,0.000,5743,8731,0.000
,26.370,28.750,1006.000,32.328,33391.000,0.000,0.000,5474,8146,0.000
,26.370,28.850,1006.000,31.625,33984.000,0.000,0.000,6440,10201,0.000
,26.370,29.150,1006.000,31.860,32614.000,0.000,0.000,5356,7883,0.000
,26.390,29.570,1006.000,34.377,27826.000,0.000,0.000,8074,13741,0.000
,26.490,29.570,1006.000,35.839,28180.000,0.000,0.000,7009,11403,0.000
,26.470,29.030,1006.000,33.350,30554.000,0.000,0.000,5824,8874,0.000
,26.490,30.030,1006.000,33.792,22768.000,0.000,0.000,6181,9653,0.000
,26.530,29.190,1006.000,33.999,26328.000,0.000,0.000,7565,12591,0.000
,26.470,28.830,1006.000,32.940,28582.000,0.000,0.000,5824,8874,0.000
,26.490,29.350,1006.000,33.150,25654.000,0.000,0.000,7009,11403,0.000
,26.510,28.890,1006.000,34.057,28896.000,0.000,0.000,8074,13741,0.000
,26.570,29.090,1006.000,33.735,26019.000,0.000,0.000,8643,14908,0.000
,26.530,28.710,1006.000,33.865,30030.000,0.000,0.000,8811,15277,0.000
,26.490,28.710,1006.000,32.580,31398.000,0.000,0.000,10118,18074,0.000
,26.470,29.030,1006.000,31.646,28011.000,0.000,0.000,7662,12854,0.000
,26.470,28.830,1006.000,33.693,23196.000,0.000,0.000,9925,17627,0.000
,26.490,28.770,1006.000,33.890,23507.000,0.000,0.000,8643,14908,0.000
,26.470,29.430,1006.000,34.285,23247.000,0.000,0.000,9329,16385,0.000
,26.470,28.950,1006.000,33.507,23636.000,0.000,0.000,8066,13708,0.000
,26.510,28.830,1006.000,34.537,26197.000,0.000,0.000,9329,16385,0.000
,26.450,28.910,1006.000,32.486,22121.000,0.000,0.000,10118,18074,0.000
,26.450,28.630,1006.000,32.477,27231.000,0.000,0.000,8505,14607,0.000
,26.410,29.170,1006.000,31.818,18023.000,0.000,0.000,8505,14607,0.000
,26.490,29.550,1006.000,35.573,16839.000,0.000,0.000,8224,14011,0.000
,26.630,29.390,1006.000,38.624,14010.000,0.000,0.000,9529,16784,0.000
,26.650,29.250,1006.000,39.236,13454.000,0.000,0.000,12520,23209,0.000
,26.830,29.570,1006.000,40.109,12956.000,0.000,0.000,8224,14011,0.000
,26.990,29.650,1006.000,40.430,12289.000,0.000,0.000,9145,16005,0.000
,27.050,29.170,1006.000,39.529,15011.000,0.000,0.000,8066,13708,0.000
,26.910,28.990,1006.000,36.093,14737.000,0.000,0.000,8224,14011,0.000
,26.950,28.950,1006.000,38.662,13963.000,0.000,0.000,7796,13143,0.000
,26.910,29.090,1006.000,40.194,13954.000,0.000,0.000,7325,12077,0.000
,26.890,29.170,1006.000,39.269,14624.000,0.000,0.000,7213,11852,0.000
,26.890,29.390,1006.000,39.264,11920.000,0.000,0.000,8980,15626,0.000
,26.950,29.390,1006.000,42.501,10686.000,0.000,0.000,10583,19046,0.000
,27.070,29.510,1006.000,43.271,12713.000,0.000,0.000,10816,19555,0.000
,27.030,28.970,1006.000,39.040,15521.000,0.000,0.000,10583,19046,0.000
,26.890,28.990,1006.000,34.377,13798.000,0.000,0.000,9706,17203,0.000
,26.890,29.770,1006.000,36.642,12420.000,0.000,0.000,10583,19046,0.000
,26.890,29.490,1006.000,38.262,12211.000,0.000,0.000,11059,20129,0.000
,26.910,29.450,1006.000,38.795,10697.000,0.000,0.000,11900,21858,0.000
,27.030,29.550,1006.000,40.781,8586.000,0.000,0.000,13591,25517,0.000
,27.090,29.450,1006.000,41.394,8203.000,0.000,0.000,14850,28190,0.000
,27.130,28.790,1006.000,40.090,10897.000,0.000,0.000,12870,23916,0.000
,27.030,28.990,1006.000,38.108,11117.000,0.000,0.000,13995,26344,0.000
,27.030,29.350,1006.000,38.057,9100.000,0.000,0.000,14427,27268,0.000
,27.050,29.390,1006.000,41.288,7467.000,0.000,0.000,13216,24700,0.000
,27.130,29.690,1006.000,42.327,6777.000,0.000,0.000,18292,29206,0.000
,27.250,29.370,1006.000,42.041,7200.000,0.000,0.000,13995,26344,0.000
